LI1BS6P4GU,116.653,38.0615,2070722,0,0,0,14-3-28 0:0:31,1
LI1BS6P4GU,116.653,38.0615,2070722,0,0,0,14-3-28 0:1:28,1
LI1BS6P4GU,116.653,38.0615,2070722,0,0,0,14-3-28 0:3:31,1
LI1BS6P4GU,116.653,38.0615,2070722,0,0,0,14-3-28 0:5:28,1
LI1BS6P4GU,116.653,38.0615,2070722,0,0,0,14-3-28 0:6:31,1
LI1BS6P4GU,116.653,38.0615,2070722,0,0,0,14-3-28 0:7:28,1
LI1BS6P4GU,116.653,38.0615,2070722,0,0,0,14-3-28 0:9:31,1
LI1BS6P4GU,116.653,38.0615,2070722,0,0,0,14-3-28 0:11:28,1
LI1BS6P4GU,116.653,38.0615,2070722,0,0,0,14-3-28 0:12:31,1
LI1BS6P4GU,116.653,38.0615,2070722,0,0,0,14-3-28 0:13:28,1
LI1BS6P4GU,116.653,38.0615,2070722,0,0,0,14-3-28 0:15:31,1
LI1BS6P4GU,116.653,38.0615,2070722,0,0,0,14-3-28 0:17:28,1
LI1BS6P4GU,116.653,38.0615,2070722,0,0,0,14-3-28 0:18:31,1
LI1BS6P4GU,116.653,38.0615,2070722,0,0,0,14-3-28 0:19:28,1
LI1BS6P4GU,116.653,38.0615,2070722,0,0,0,14-3-28 0:21:31,1
LI1BS6P4GU,116.653,38.0615,2070722,0,0,0,14-3-28 0:23:28,1
LI1BS6P4GU,116.653,38.0615,2070722,0,0,0,14-3-28 0:24:31,1
LI1BS6P4GU,116.653,38.0615,2070722,0,0,0,14-3-28 0:25:28,1
LI1BS6P4GU,116.653,38.0615,2070722,0,0,0,14-3-28 0:27:31,1
LI1BS6P4GU,116.653,38.0615,2070722,0,0,0,14-3-28 0:29:28,1
LI1BS6P4GU,116.653,38.0615,2070722,0,0,0,14-3-28 0:30:31,1
LI1BS6P4GU,116.653,38.0615,2070722,0,0,0,14-3-28 0:31:28,1
LI1BS6P4GU,116.653,38.0615,2070722,0,0,0,14-3-28 0:33:31,1
LI1BS6P4GU,116.653,38.0615,2070722,0,0,0,14-3-28 0:35:27,1
LI1BS6P4GU,116.653,38.0615,2070722,0,0,0,14-3-28 0:36:30,1
LI1BS6P4GU,116.653,38.0615,2070722,0,0,0,14-3-28 0:37:27,1
LI1BS6P4GU,116.653,38.0615,2070722,0,0,0,14-3-28 0:39:27,1
LI1BS6P4GU,116.653,38.0615,2070722,0,0,0,14-3-28 0:39:30,1
LI1BS6P4GU,116.653,38.0615,2070722,0,0,0,14-3-28 0:41:27,1
LI1BS6P4GU,116.653,38.0615,2070722,0,0,0,14-3-28 0:42:30,1
LI1BS6P4GU,116.653,38.0615,2070722,0,0,0,14-3-28 0:43:27,1
LI1BS6P4GU,116.653,38.0615,2070722,0,0,0,14-3-28 0:45:30,1
LI1BS6P4GU,116.653,38.0615,2070722,0,0,0,14-3-28 0:47:27,1
LI1BS6P4GU,116.653,38.0615,2070722,0,0,0,14-3-28 0:48:30,1
LI1BS6P4GU,116.653,38.0615,2070722,0,0,0,14-3-28 0:49:27,1
LI1BS6P4GU,116.653,38.0615,2070722,0,0,0,14-3-28 0:51:30,1
LI1BS6P4GU,116.653,38.0615,2070722,0,0,0,14-3-28 0:53:27,1
LI1BS6P4GU,116.653,38.0615,2070722,0,0,0,14-3-28 0:54:30,1
LI1BS6P4GU,116.653,38.0615,2070722,0,0,0,14-3-28 0:55:27,1
LI1BS6P4GU,116.653,38.0617,2070722,0,0,0,14-3-28 0:57:27,1
LI1BS6P4GU,116.653,38.0617,2070722,0,0,0,14-3-28 0:57:30,1
LI1BS6P4GU,116.653,38.0617,2070722,0,0,0,14-3-28 0:59:27,1
LI1BS6P4GU,116.653,38.0617,2070722,0,0,0,14-3-28 1:0:31,1
LI1BS6P4GU,116.653,38.0617,2070722,0,0,0,14-3-28 1:1:27,1
LI1BS6P4GU,116.653,38.0617,2070722,0,0,0,14-3-28 1:3:31,1
LI1BS6P4GU,116.653,38.0617,2070722,0,0,0,14-3-28 1:5:27,1
LI1BS6P4GU,116.653,38.0617,2070722,0,0,0,14-3-28 1:6:31,1
LI1BS6P4GU,116.653,38.0617,2070722,0,0,0,14-3-28 1:7:27,1
LI1BS6P4GU,116.653,38.0617,2070722,0,0,0,14-3-28 1:9:27,1
LI1BS6P4GU,116.653,38.0617,2070722,0,0,0,14-3-28 1:9:31,1
LI1BS6P4GU,116.653,38.0617,2070722,0,0,0,14-3-28 1:11:27,1
LI1BS6P4GU,116.653,38.0617,2070722,0,0,0,14-3-28 1:12:31,1
LI1BS6P4GU,116.653,38.0617,2070722,0,0,0,14-3-28 1:13:27,1
LI1BS6P4GU,116.653,38.0617,2070722,0,0,0,14-3-28 1:15:27,1
LI1BS6P4GU,116.653,38.0617,2070722,0,0,0,14-3-28 1:15:31,1
LI1BS6P4GU,116.653,38.0617,2070722,0,0,0,14-3-28 1:17:27,1
LI1BS6P4GU,116.653,38.0617,2070722,0,0,0,14-3-28 1:18:31,1
LI1BS6P4GU,116.653,38.0617,2070722,0,0,0,14-3-28 1:19:27,1
LI1BS6P4GU,116.653,38.0617,2070722,0,0,0,14-3-28 1:21:31,1
LI1BS6P4GU,116.653,38.0617,2070722,0,0,0,14-3-28 1:23:27,1
LI1BS6P4GU,116.653,38.0617,2070722,0,0,0,14-3-28 1:24:31,1
LI1BS6P4GU,116.653,38.0617,2070722,0,0,0,14-3-28 1:25:27,1
LI1BS6P4GU,116.653,38.0617,2070722,0,0,0,14-3-28 1:27:31,1
LI1BS6P4GU,116.653,38.0617,2070722,0,0,0,14-3-28 1:29:27,1
LI1BS6P4GU,116.653,38.0617,2070722,0,0,0,14-3-28 1:30:31,1
LI1BS6P4GU,116.653,38.0617,2070722,0,0,0,14-3-28 1:31:27,1
LI1BS6P4GU,116.653,38.0617,2070722,0,0,0,14-3-28 1:33:31,1
LI1BS6P4GU,116.653,38.0617,2070722,0,0,0,14-3-28 1:35:27,1
LI1BS6P4GU,116.653,38.0617,2070722,0,0,0,14-3-28 1:36:31,1
LI1BS6P4GU,116.653,38.0615,2070722,0,0,0,14-3-28 1:37:27,1
LI1BS6P4GU,116.653,38.0615,2070722,0,0,0,14-3-28 1:39:31,1
LI1BS6P4GU,116.653,38.0615,2070722,0,0,0,14-3-28 1:41:27,1
LI1BS6P4GU,116.653,38.0615,2070722,0,0,0,14-3-28 1:42:31,1
LI1BS6P4GU,116.653,38.0615,2070722,0,0,0,14-3-28 1:43:27,1
LI1BS6P4GU,116.653,38.0615,2070722,0,0,0,14-3-28 1:45:27,1
LI1BS6P4GU,116.653,38.0615,2070722,0,0,0,14-3-28 1:45:31,1
LI1BS6P4GU,116.653,38.0615,2070722,0,0,0,14-3-28 1:47:27,1
LI1BS6P4GU,116.653,38.0615,2070722,0,0,0,14-3-28 1:48:31,1
LI1BS6P4GU,116.653,38.0615,2070722,0,0,0,14-3-28 1:49:27,1
LI1BS6P4GU,116.653,38.0615,2070722,0,0,0,14-3-28 1:51:31,1
LI1BS6P4GU,116.653,38.0615,2070722,0,0,0,14-3-28 1:53:27,1
LI1BS6P4GU,116.653,38.0615,2070722,0,0,0,14-3-28 1:54:31,1
LI1BS6P4GU,116.653,38.0615,2070722,0,0,0,14-3-28 1:55:27,1
